geometry,SOURCE_SITE_SEQ_NO,HICAP_WELL_NO,WI_UNIQUE_WELL_NO,PWS_ID,PROPERTY_SEQ_NO,OWNER_COMPANY,OWNER_NAME,WATER_USE_CODE,APPROVAL_DATE,COMPLETION_DATE,PUMP_CAPACITY_GPM,PUMP_CAPACITY_GPD,MAX_APPROVED_WDRL_GPD,WELL_DEPTH_FT,ENLARGED_DRILLHOLE_DIAM_IN,LOWER_DRILLHOLE_DIAM_IN,CASING_DIAM_IN,SPECIFIC_CAPACITY_GMFT_AMT,CHIEF_AQUIFER_DESC,WATER_USE_SHORT_DESC,SOURCE_STATUS_DESC
Geocortex.Gis.Geometries.Polygon,2058,1960,HJ784,,7868,FRITO-LAY INC,FRITO-LAY INC,IR22,1996-09-09T00:00:00.0000000,1993-12-21T00:00:00.0000000,40,57600,60000,109,6,6,6,1.5,Sand/Gravel,Orchards/nursery irrig,EXISTING source
Geocortex.Gis.Geometries.Polygon,5514,30703,BD601,,7096,,"HALBERG, ROBERT",IR10,1977-10-21T00:00:00.0000000,1977-10-25T00:00:00.0000000,1000,1440000,1296000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,9520,70777,VC253,,10572,NEESER FAMILY FARM RICE LAKE LLC,NEESER FAMILY FARM RICE LAKE LLC,IR10,2009-11-13T00:00:00.0000000,2010-06-09T00:00:00.0000000,400,576000,576000,156,16,16,16,8.5,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,8535,69675,WM522,,10364,,"POTTER, JEFFREY",IR10,2008-06-24T00:00:00.0000000,2008-07-09T00:00:00.0000000,1000,1440000,1440000,109,16,16,16,8,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,2382,2469,BB697,,7694,,"THOMPSON, ETHAN",IR10,1977-02-11T00:00:00.0000000,1977-06-11T00:00:00.0000000,600,864000,864000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,4685,23309,BC658,,8515,WARREN H & ELAINE M  BEYL BEYL REVOCABLE TRUST,WARREN H & ELAINE M  BEYL BEYL REVOCABLE TRUST,IR10,1977-03-24T00:00:00.0000000,1977-09-12T00:00:00.0000000,550,792000,660000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,171,78643,BF825,72101073,203,"CRANDON, CITY OF - UTILITY","CRANDON, CITY OF - UTILITY",PS11,1966-11-17T00:00:00.0000000,1967-10-25T00:00:00.0000000,300,432000,367000,95,40,40,28,27.3,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,12203,90291,FF356,85504595,11286,"TONY, VILLAGE OF - UTILITY","TONY, VILLAGE OF - UTILITY",PS11,1977-02-03T00:00:00.0000000,1977-05-23T00:00:00.0000000,200,288000,288000,65,16,16,12,7.7,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,20030,73923,YP052,,13623,,"ROGSTAD, MARK",IR10,2014-09-03T00:00:00.0000000,2016-02-15T00:00:00.0000000,1000,1440000,,340,12,12,12,24.1,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20029,73922,NV265,,13623,,"ROGSTAD, MARK",IR10,2014-09-03T00:00:00.0000000,2015-07-02T00:00:00.0000000,1000,1440000,,115,18,18,12,1000,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,17954,72696,YI837,,12744,,"MILLERMAN, PAUL & MARGARET",IR10,2013-02-05T00:00:00.0000000,2003-03-11T00:00:00.0000000,400,576000,576000,103,8,7,8,5.2,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,17953,72695,WP020,,12744,,"MILLERMAN, PAUL & MARGARET",DS11,2013-02-05T00:00:00.0000000,2010-04-06T00:00:00.0000000,15,21600,1000,79,6,6,6,5,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,10893,1362,EP385,60301241,10913,"ALMENA, VILLAGE OF - UTILITY","ALMENA, VILLAGE OF - UTILITY",PS11,1994-02-01T00:00:00.0000000,1994-09-13T00:00:00.0000000,300,432000,,520,15.25,9.875,16,6.9,Sandstone,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,10894,75341,BF126,60301241,10913,"ALMENA, VILLAGE OF - UTILITY","ALMENA, VILLAGE OF - UTILITY",PS11,1962-08-10T00:00:00.0000000,1962-11-08T00:00:00.0000000,128,184320,184000,174,16,15,16,3.8,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,6136,40302,BE271,,10865,WORLD FOOD TURTLE LAKE LLC,WORLD FOOD TURTLE LAKE LLC,IN31,1949-02-10T00:00:00.0000000,1943-05-04T00:00:00.0000000,600,864000,864000,,,,,,,Food manufacturing,EXISTING source
Geocortex.Gis.Geometries.Polygon,20025,73918,,,13622,,"ROGSTAD, DANIEL",DS11,2014-09-04T00:00:00.0000000,1968-05-28T00:00:00.0000000,10,14400,,,,,,,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,11054,85443,BG823,85501273,10959,"BRUCE, VILLAGE OF - UTILITY","BRUCE, VILLAGE OF - UTILITY",PS11,1981-02-25T00:00:00.0000000,1982-02-24T00:00:00.0000000,150,216000,216000,72,30,30,12,9.7,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,11055,85441,BG821,85501273,10959,"BRUCE, VILLAGE OF - UTILITY","BRUCE, VILLAGE OF - UTILITY",PS11,1933-01-19T00:00:00.0000000,1984-09-01T00:00:00.0000000,180,259200,259200,,,,,,,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,19983,73875,NX977,,13608,INDIANHEAD HOLSTEINS,INDIANHEAD HOLSTEINS,DS11,2014-08-28T00:00:00.0000000,2000-08-29T00:00:00.0000000,15,21600,21600,174,6,6,6,1.5,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,20006,73902,YA186,,13614,FLF HERRMAN LLC,FLF HERRMAN LLC,IR10,2014-08-29T00:00:00.0000000,2016-12-22T00:00:00.0000000,700,1008000,1008000,305,12,12,12,11.4,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,22790,92890,AAJ071,43804453,351,"WAUSAUKEE, VILLAGE OF","WAUSAUKEE, VILLAGE OF",PS11,2020-04-27T00:00:00.0000000,2021-04-27T00:00:00.0000000,150,216000,216000,126,24,19,20,2.2,,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,2409,2518,CG472,,7706,,"JOHNSON, MARK O",IR10,1988-12-07T00:00:00.0000000,1988-12-02T00:00:00.0000000,1000,1440000,1440000,92,32,32,16,30.3,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,12305,86647,BH048,86103468,11260,WESTBORO SANITARY DISTRICT NO 1,WESTBORO SANITARY DISTRICT NO 1,PS11,1986-11-27T00:00:00.0000000,1987-06-02T00:00:00.0000000,210,302400,,84,14,14,8,7.3,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,12306,86648,BH049,86103468,11260,WESTBORO SANITARY DISTRICT NO 1,WESTBORO SANITARY DISTRICT NO 1,PS11,1986-11-27T00:00:00.0000000,1987-06-02T00:00:00.0000000,55,79200,,73,14,14,8,1.4,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,2377,2464,BB692,,7691,JOHNSON FAMILY FARMS LLC,JOHNSON FAMILY FARMS LLC,IR10,1976-10-13T00:00:00.0000000,1977-06-10T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,11880,82522,UZ584,64903410,11152,"OSCEOLA, VILLAGE OF - UTILITY","OSCEOLA, VILLAGE OF - UTILITY",PS11,1984-08-29T00:00:00.0000000,2010-06-12T00:00:00.0000000,700,1008000,1008000,595,19.25,15.25,20,6.1,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1028,385,DN519,,6426,NUTO FARM SUPPLY INC,NUTO FARM SUPPLY INC,IR10,1990-04-11T00:00:00.0000000,1990-07-17T00:00:00.0000000,1000,1440000,1440000,92,30,30,16,,Sandstone,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,9284,70523,VA694,,6448,LAKE REGION FARMS INC,LAKE REGION FARMS INC,IR10,2009-09-02T00:00:00.0000000,2010-01-15T00:00:00.0000000,1000,1440000,1440000,235,20,15,16,11.5,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,2411,2520,,,6448,LAKE REGION FARMS INC,LAKE REGION FARMS INC,IR10,1989-08-01T00:00:00.0000000,1999-01-01T00:00:00.0000000,450,648000,1728000,,,,,,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,9283,70522,NV955,,6448,LAKE REGION FARMS INC,LAKE REGION FARMS INC,DS11,2009-09-02T00:00:00.0000000,2000-03-02T00:00:00.0000000,10,14400,400,159,6,6,6,0.7,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,12071,876,EQ528,85502780,11205,SHELDON MUNICIPAL WATER UTILITY,SHELDON MUNICIPAL WATER UTILITY,PS11,1990-12-14T00:00:00.0000000,1991-11-19T00:00:00.0000000,170,244800,,81.5,16,16,10,6.1,Sand/Gravel,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,12005,86645,BH046,86101268,11185,"RIB LAKE, VILLAGE OF - UTILITY","RIB LAKE, VILLAGE OF - UTILITY",PS11,1978-04-03T00:00:00.0000000,1978-09-05T00:00:00.0000000,210,302400,302000,325,36,30,24,8.7,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,12004,86646,BH047,86101268,11185,"RIB LAKE, VILLAGE OF - UTILITY","RIB LAKE, VILLAGE OF - UTILITY",PS11,1978-04-03T00:00:00.0000000,1978-08-10T00:00:00.0000000,150,216000,216000,45,36,30,24,6.3,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,19225,73035,XE062,,13291,,"KAMINSKI, KYLE",IR10,2014-04-03T00:00:00.0000000,2014-05-20T00:00:00.0000000,900,1296000,1296000,87,16,16,16,54.5,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,5378,28906,8AB429,,6433,NUTO FARM SUPPLY INC,NUTO FARM SUPPLY INC,IR10,1981-03-25T00:00:00.0000000,1981-05-01T00:00:00.0000000,1200,1728000,1728000,116,30,30,16,,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,5379,28907,BD452,,6433,NUTO FARM SUPPLY INC,NUTO FARM SUPPLY INC,IR10,1981-08-17T00:00:00.0000000,1981-11-04T00:00:00.0000000,1200,1728000,1728000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,5377,28905,8NU625,,6433,NUTO FARM SUPPLY INC,NUTO FARM SUPPLY INC,IR10,1979-09-14T00:00:00.0000000,1979-10-18T00:00:00.0000000,1200,1728000,1728000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,3412,3989,OA549,,9321,CEMSTONE READY MIX INC,CEMSTONE READY MIX INC,CO99,2003-05-01T00:00:00.0000000,2003-06-04T00:00:00.0000000,10,14400,,60,6,6,6,2,Sandstone,Commercial - other,EXISTING source
Geocortex.Gis.Geometries.Polygon,3362,3918,RI534,,9321,CEMSTONE READY MIX INC,CEMSTONE READY MIX INC,IN62,2003-04-04T00:00:00.0000000,2003-04-29T00:00:00.0000000,150,216000,25000,245,14.75,10,10,5,Sandstone,Mineral preparations,EXISTING source
Geocortex.Gis.Geometries.Polygon,21171,91486,YP371,,8736,SAPUTO CHEESE USA INC,SAPUTO CHEESE USA INC,IN32,2016-07-05T00:00:00.0000000,2016-03-11T00:00:00.0000000,300,432000,432000,500,16,9.88,10,3.6,,Dairy manufacturing,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,21172,91487,YP372,,8736,SAPUTO CHEESE USA INC,SAPUTO CHEESE USA INC,IN32,2016-07-05T00:00:00.0000000,2016-03-04T00:00:00.0000000,300,432000,432000,500,16,9.78,10,5.2,,Dairy manufacturing,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,10374,82404,BG366,,8930,TROLLHAUGEN SKI AREA,TROLLHAUGEN SKI AREA,IR99,1971-10-29T00:00:00.0000000,1973-10-26T00:00:00.0000000,,,10000,,,,,,,Irrigation - other,EXISTING source
Geocortex.Gis.Geometries.Polygon,10373,82403,BG365,,8930,TROLLHAUGEN SKI AREA,TROLLHAUGEN SKI AREA,OT99,1990-04-30T00:00:00.0000000,1961-11-07T00:00:00.0000000,750,1080000,1080000,,,,,,,Other - >70gpm,EXISTING source
Geocortex.Gis.Geometries.Polygon,20362,74251,XN627,,6446,,"JOHNSON, MARK O",IR10,2015-06-05T00:00:00.0000000,2015-06-16T00:00:00.0000000,1000,1440000,1440000,86,30,30,16,23.3,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,2351,2429,BB658,,10501,THOMAS E SAFFERT FAMILY TRUST,THOMAS E SAFFERT FAMILY TRUST,IR10,1973-05-03T00:00:00.0000000,1971-10-04T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7566,68568,VK707,,9404,PRAIRIE LAKE ESTATES MHP,PRAIRIE LAKE ESTATES MHP,PS22,2005-09-21T00:00:00.0000000,2005-11-23T00:00:00.0000000,,,,298,10,6,6,75,Sand/Gravel,OTM - single-unit housing,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,2689,2851,NU996,,9404,PRAIRIE LAKE ESTATES MHP,PRAIRIE LAKE ESTATES MHP,PS22,2000-04-13T00:00:00.0000000,2000-05-10T00:00:00.0000000,70,100800,,259,10,6,6,2.3,Sand/Gravel,OTM - single-unit housing,EXISTING source
Geocortex.Gis.Geometries.Polygon,2366,2451,BB680,,10495,EAGLE CREEK MIDWEST LLC,EAGLE CREEK MIDWEST LLC,IR10,1976-04-20T00:00:00.0000000,1977-05-02T00:00:00.0000000,1200,1728000,1728000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,3350,3902,OC558,,8487,BUSHMAN RIVERSIDE RANCH INC,BUSHMAN RIVERSIDE RANCH INC,IR10,2001-07-19T00:00:00.0000000,2001-07-24T00:00:00.0000000,1000,1440000,1440000,98,30,30,16,33.3,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,15556,18601,BC480,,8487,BUSHMAN RIVERSIDE RANCH INC,BUSHMAN RIVERSIDE RANCH INC,IR10,1988-01-15T00:00:00.0000000,1963-05-22T00:00:00.0000000,1000,1440000,1152000,,,,,,,Agricultural irrigation,TEMP capped well
Geocortex.Gis.Geometries.Polygon,2372,2458,BB686,,6468,,"SCHOFIELD, MATHEW",IR10,1976-08-18T00:00:00.0000000,1976-09-14T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,6600,67293,RB789,,2524,,"DUDKIEWICZ, HARRY",IR10,2010-03-18T00:00:00.0000000,2005-08-10T00:00:00.0000000,1000,1440000,1440000,54,30,30,16,40,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,6598,67292,AG933,,2524,,"DUDKIEWICZ, HARRY",DS11,2003-08-19T00:00:00.0000000,1988-08-16T00:00:00.0000000,20,28800,1000,54,10,6,6,0.7,Sand/Gravel,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,7223,68095,WG194,,8488,BUSHMAN RIVERSIDE RANCH INC,BUSHMAN RIVERSIDE RANCH INC,IR10,2006-04-19T00:00:00.0000000,2006-06-02T00:00:00.0000000,1000,1440000,1400000,87,22,22,16,27.8,Sandstone,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,172,82043,BG341,43804112,204,"CRIVITZ, VILLAGE OF - UTILITY","CRIVITZ, VILLAGE OF - UTILITY",PS11,1979-03-21T00:00:00.0000000,1979-06-18T00:00:00.0000000,270,388800,432000,51.5,36,26,26,11.2,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,4519,18613,,,8488,BUSHMAN RIVERSIDE RANCH INC,BUSHMAN RIVERSIDE RANCH INC,IR10,1977-06-08T00:00:00.0000000,1977-05-26T00:00:00.0000000,1200,1728000,1728000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,2391,2489,BB713,,6452,,"LENTZ, ROBERT",IR10,1978-06-09T00:00:00.0000000,1978-06-28T00:00:00.0000000,1200,1728000,1728000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,18391,72132,FN067,,12935,MINGLEWOOD INC,MINGLEWOOD INC,LV10,2012-06-25T00:00:00.0000000,1993-06-01T00:00:00.0000000,40,57600,57600,260,10,6,6,2.9,,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,18392,72133,,,12935,MINGLEWOOD INC,MINGLEWOOD INC,DS11,2012-06-25T00:00:00.0000000,2001-10-05T00:00:00.0000000,10,14400,7200,,,,,,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,18396,72137,WU267,,12935,MINGLEWOOD INC,MINGLEWOOD INC,LV10,2012-06-25T00:00:00.0000000,2012-07-24T00:00:00.0000000,100,144000,144000,290,12,8,8,2.6,,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,21870,92032,YB390,,14266,MINGLEWOOD INC,MINGLEWOOD INC,IR10,2017-03-06T00:00:00.0000000,2017-04-01T00:00:00.0000000,800,1152000,1152000,200,12,12,12,14,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,8394,69520,DN874,,10306,,"SKAW, JACK",IR99,2008-04-01T00:00:00.0000000,1992-08-30T00:00:00.0000000,35,50400,25000,83,6,6,6.625,0.6,,Irrigation - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,8469,69605,UL670,,10341,,"SKAW, DAVID",IR10,2008-05-19T00:00:00.0000000,2008-05-20T00:00:00.0000000,1000,1440000,1440000,108,30,30,16,62.5,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,8395,69521,OV987,,13229,UNKNOWN OWNER- LOWCAP PROPERTY,UNKNOWN OWNER- LOWCAP PROPERTY,DS11,2008-04-01T00:00:00.0000000,2001-12-07T00:00:00.0000000,20,28800,25000,43,6,6,6,5,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,8393,69519,DN873,,10306,,"SKAW, JACK",DS11,2008-04-01T00:00:00.0000000,1992-08-29T00:00:00.0000000,20,28800,25000,54,6,6,5.625,2.5,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,8396,69522,UP799,,10306,,"SKAW, JACK",IR10,2008-04-01T00:00:00.0000000,2008-05-28T00:00:00.0000000,700,1008000,1008000,115,8,8,8,29.4,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,8483,69619,,,10341,,"SKAW, DAVID",DS11,2008-05-19T00:00:00.0000000,1976-01-01T00:00:00.0000000,20,28800,,,,,,,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,23598,93661,AAS414,,12324,A & S CORP- BAYVIEW RESORT & HARBOR INC,A & S CORP- BAYVIEW RESORT & HARBOR INC,PS41,2022-08-17T14:29:55.0000000,2023-04-13T00:00:00.0000000,60,86400,43200,202,14,6,6,0.5,,Public/transient,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,17927,71838,WV263,41518587,12324,A & S CORP- BAYVIEW RESORT & HARBOR INC,A & S CORP- BAYVIEW RESORT & HARBOR INC,PS41,2011-11-30T00:00:00.0000000,2011-12-16T00:00:00.0000000,62,89280,43200,220,10,6,6,0.7,Limestone/Dolomite,Public/transient,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,16546,71837,DB642,41508830,12324,A & S CORP- BAYVIEW RESORT & HARBOR INC,A & S CORP- BAYVIEW RESORT & HARBOR INC,PS41,2011-11-30T00:00:00.0000000,1990-03-08T00:00:00.0000000,20,28800,2500,220,10,6,6,0.1,,Public/transient,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,166,2860,NP587,,381,COTTAGE GLEN CONDOMINIUMS,COTTAGE GLEN CONDOMINIUMS,PS21,2000-08-29T00:00:00.0000000,2000-03-28T00:00:00.0000000,100,144000,144000,362,10,6,6,0.7,Limestone/Dolomite,OTM - public,EXISTING source
Geocortex.Gis.Geometries.Polygon,1096,451,KU669,,8485,VAN DE WALLE FARMS LLC,VAN DE WALLE FARMS LLC,IR10,1998-11-03T00:00:00.0000000,1999-04-13T00:00:00.0000000,1000,1440000,1440000,82,30,30,16,24.3,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,8252,69367,WL679,,8491,BUSHMAN RIVERSIDE RANCH INC,BUSHMAN RIVERSIDE RANCH INC,IR10,2008-01-14T00:00:00.0000000,2008-04-21T00:00:00.0000000,1200,1728000,1728000,207,22,8,16,53.8,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,23775,93834,ABA838,,7755,KAKES FARMS LTD,KAKES FARMS LTD,IR10,2023-03-28T13:15:00.0000000,2023-06-06T00:00:00.0000000,1000,1440000,1440000,102,16,16,16,0,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,4402,15048,8ES508,,7755,KAKES FARMS LTD,KAKES FARMS LTD,IR10,1974-03-06T00:00:00.0000000,1974-05-20T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,9137,70371,8ES507,,7755,KAKES FARMS LTD,KAKES FARMS LTD,LV20,2009-01-01T00:00:00.0000000,1977-10-14T00:00:00.0000000,15,21600,21600,,,,,,,Non-dairy farming,EXISTING source
Geocortex.Gis.Geometries.Polygon,18718,72970,UL625,,13068,,"ELLEFSON, WALLACE & HELEN",DS11,2013-05-10T00:00:00.0000000,2007-10-29T00:00:00.0000000,10,14400,1000,150,9,6,6,0.3,Sandstone,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,18719,72971,YJ574,,13068,,"ELLEFSON, WALLACE & HELEN",IR10,2013-05-10T00:00:00.0000000,2013-07-31T00:00:00.0000000,800,1152000,1152000,335,16,15,16,15.1,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20193,74101,XK662,,12399,WILLIAM & PAULINE BESKAR TRUST,WILLIAM & PAULINE BESKAR TRUST,IR10,2014-06-25T00:00:00.0000000,2014-07-08T00:00:00.0000000,1000,1440000,1440000,310,19,13.25,14,16.7,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,2361,2444,BB673,,6466,LENTZ FARMS INC,LENTZ FARMS INC,IR10,1975-05-05T00:00:00.0000000,1975-06-24T00:00:00.0000000,1200,1728000,1728000,,,,,,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,9329,70570,WX010,,10553,,"FOSTERLING, DONNA",IR10,2009-09-28T00:00:00.0000000,2009-10-30T00:00:00.0000000,800,1152000,1152000,20,12,12,8,800,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,18158,72177,DF276,,12806,,"SCHAEFER, KEVIN",LV20,2012-06-18T00:00:00.0000000,1990-09-21T00:00:00.0000000,12,17280,3000,140,6,6,6,5,,Non-dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,18161,72180,WZ953,,12806,,"SCHAEFER, KEVIN",IR10,2012-06-18T00:00:00.0000000,2012-07-09T00:00:00.0000000,800,1152000,1152000,300,20,15,16,11.6,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,18159,72178,,,13229,UNKNOWN OWNER- LOWCAP PROPERTY,UNKNOWN OWNER- LOWCAP PROPERTY,LV20,2012-06-18T00:00:00.0000000,2010-05-26T00:00:00.0000000,15,21600,1000,,,,,,,Non-dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,21357,91592,YQ074,,13648,,"PUCEL, JEAN",IR10,2016-03-31T00:00:00.0000000,2016-04-26T00:00:00.0000000,1000,1440000,1440000,236,16,16,16,5.6,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20090,73950,YL068,,13648,,"PUCEL, JEAN",IR10,2014-04-22T00:00:00.0000000,2014-05-09T00:00:00.0000000,1000,1440000,1440000,150,27,27,16,7.3,,Agricultural irrigation,REQUIRES filling & sealing
Geocortex.Gis.Geometries.Polygon,17040,71977,YG569,,12523,,"BARANEK, BRYAN",IR10,2012-03-21T00:00:00.0000000,2012-05-18T00:00:00.0000000,800,1152000,1152000,220,22,15,16,1.6,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,23581,93644,AAU232,,14975,BARRY AND ROGER HANSEN,BARRY AND ROGER HANSEN,IR10,2022-08-17T10:54:39.0000000,2023-05-09T00:00:00.0000000,250,360000,360000,135,8,8,8,0,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,23582,93645,AAU226,,14975,BARRY AND ROGER HANSEN,BARRY AND ROGER HANSEN,IR10,2022-08-17T10:54:39.0000000,2023-01-26T00:00:00.0000000,250,360000,360000,114,8,8,8,100,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7329,68276,SG566,,9858,HALLEEN FARMS,HALLEEN FARMS,IR10,2006-06-29T00:00:00.0000000,2006-07-08T00:00:00.0000000,900,1296000,1300000,330,22,16,16,31.3,Sandstone,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,17389,71746,WU615,,12569,,"NELSON, MICHAEL",IR10,2011-09-20T00:00:00.0000000,2011-11-15T00:00:00.0000000,300,432000,432000,257,8,8,8,18.2,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,3980,8131,BB947,,7916,,"NELSON, MICHAEL",IR10,1975-04-18T00:00:00.0000000,1975-04-03T00:00:00.0000000,700,1008000,1008000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,18182,71980,WX711,,12821,,"PRUZEK, RUSSELL",IR10,2012-03-22T00:00:00.0000000,2012-04-25T00:00:00.0000000,850,1224000,1224000,101,20,20,16,26.9,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,5401,29223,BD475,,8038,TELLIJOHN DAIRY INC,TELLIJOHN DAIRY INC,IR10,1976-08-09T00:00:00.0000000,1976-08-07T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,APPROVED well with well report
