TaxYear,Name,SchoolDist,TotalAssessedValu,AssessedLandValu,AssessedImprovementValu,EstimatedFairMarketValu,NetPropTax,GrossPropTax,PropClass,AuxPropClass,AssessedAcres,DeedAcres,GISAcres,Longitude,Latitude,PropClassDesc
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,56100,6000,50100,54200,927.1,1223.52,none,none,0,0,0.558171723,-88.70110758,44.66355625,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,74600,4000,70600,72100,1293.61,1626.99,1,none,0.69,0.69,0.795505781,-88.69997088,44.66360731,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,54800,4600,50200,53000,1044.06,1195.18,none,none,0,0,0.299038007,-88.7013308,44.66383845,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,31200,3000,28200,30200,547.65,680.46,none,none,0,0,1.093482395,-88.69905467,44.66365411,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,8000,6000,2000,7700,88.01,174.48,none,none,0,0,0.113746785,-88.70832432,44.66392614,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,135000,5000,130000,130500,2604.15,2944.31,none,none,0,0,0.156211642,-88.70802073,44.66404918,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,62900,7300,55600,60800,1061.83,1371.84,none,none,0,0,1.724412256,-88.70208513,44.66372587,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,5000,5000,0,4800,99.06,109.05,1,none,1.42,1.42,0.356245072,-88.69943253,44.66400923,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,2000,2000,0,1900,39.62,43.62,none,none,0,0,0.088543327,-88.70804611,44.66417778,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,50700,4000,46700,49000,1207.81,1105.75,none,none,0,0,0.180896833,-88.70801627,44.66432672,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,95600,5000,90600,92400,1709.69,2085.01,none,none,0,0,0.91313473,-88.69997804,44.66404944,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,20000,15000,5000,19300,333.65,436.19,1,W7,17.5,17.5,18.27807826,-88.69857488,44.66539951,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,96600,5000,91600,93400,1729.5,2106.82,none,none,0,0,0.911702474,-88.70020489,44.66427126,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,X4,2.5,2.5,3.222965827,-88.70273043,44.66415085,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,73100,5000,68100,70600,1754.56,1594.28,none,none,0,0,0.305979536,-88.70803672,44.66458388,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,7000,7000,0,6800,138.68,152.66,none,none,0,0,0.186631253,-88.69738756,44.6647241,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,46200,4000,42200,44600,730.97,1007.62,none,none,0,0,0.288431423,-88.70735994,44.66468905,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,96200,5000,91200,93000,1721.58,2098.1,none,none,0,0,0.910252494,-88.70042971,44.66449404,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,68300,4000,64300,66000,1168.82,1489.61,none,none,0,0,0.158679785,-88.70805041,44.66483284,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,50800,4500,46300,49100,822.11,1107.94,none,none,0,0,0.618591914,-88.70262347,44.66464556,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,68700,5000,63700,66400,1176.74,1498.33,none,none,0,0,0.274793559,-88.70733182,44.66495364,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,85400,5000,80400,82500,1507.6,1862.55,none,none,0,0,0.185397645,-88.70806423,44.66501947,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,103000,8000,95000,99500,1856.28,2246.39,none,none,0,0,1.232366246,-88.70076268,44.66473501,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,66800,4000,62800,64600,1139.09,1456.89,none,none,0,0,0.138809663,-88.70734267,44.66513504,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,87300,10000,77300,84400,1545.24,1903.98,none,none,0,0,1.996553264,-88.70384609,44.66465386,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,73500,7000,66500,71000,1271.84,1603.02,none,none,0,0,1.076136957,-88.70282727,44.66491984,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,51800,5000,46800,50100,955.8,1129.76,none,none,0,0,0.392315027,-88.70669083,44.66512831,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,59000,4000,55000,57000,1098.43,1286.77,none,none,0,0,0.181417937,-88.70734879,44.66527337,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,49900,4000,45900,48200,804.25,1088.29,none,none,0,0,0.227717466,-88.70274869,44.66526554,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,113900,8000,105900,110100,2072.25,2484.13,none,none,0,0,1.452621331,-88.70105324,44.66509192,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,43700,3000,40700,42200,681.45,953.1,none,none,0,0,0.173207057,-88.70735994,44.66542427,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,56100,4500,51600,54200,1040.97,1223.52,none,none,0,0,0.417821793,-88.70167912,44.66532802,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,55400,4000,51400,53500,913.23,1208.25,none,none,0,0,0.21944375,-88.70285405,44.66543059,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,50000,5000,45000,48300,920.12,1090.49,none,none,0,0.12,0.120615324,-88.70750607,44.66558662,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,49000,4000,45000,47400,900.3,1068.67,none,none,0,0,0.116992279,-88.70723223,44.66560682,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,64700,7000,57700,62500,1097.49,1411.09,none,none,0,0,0.830999664,-88.70340617,44.66532854,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,74300,8000,66300,71800,1401.56,1620.47,none,none,0,0,0.62886896,-88.70690179,44.66535502,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,120000,5000,115000,116000,2306.98,2617.17,1,none,0.14,0.14,0.150422851,-88.70653228,44.66552983,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,3000,3000,0,2900,59.44,65.43,none,none,0,0,0.564267498,-88.70109827,44.66545097,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,none,0,0,0.261476732,-88.70609527,44.66547853,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,73400,6000,67400,70900,1269.86,1600.84,none,none,0,0,0.575740892,-88.70202176,44.66558106,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,91100,5000,86100,88000,1620.53,1986.87,none,none,0,0,0.357369734,-88.70298835,44.6656523,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,none,0,0,5.308464352,-88.70479207,44.66499097,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,14000,2000,12000,13500,206.88,305.34,none,none,0,0,0.133950007,-88.70229738,44.6658137,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,61700,5500,56200,59600,1038.05,1345.66,none,none,0,0,0.477978775,-88.70363199,44.66580537,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,67600,6000,61600,65300,1342.02,1474.33,none,none,0,0,0.273748456,-88.70313994,44.66593188,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,36700,2000,34700,35500,542.73,800.4,none,none,0,0,0.163756946,-88.7068163,44.66612718,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,59400,6000,53400,57400,1106.35,1295.49,none,none,0,0,0.315643127,-88.70655712,44.66612946,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,81700,12000,69700,79000,1434.28,1781.84,none,none,0,0,0.471741027,-88.70748766,44.66613879,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,47500,4500,43000,45900,870.59,1035.96,none,none,0,0,0.28018506,-88.70716454,44.66615735,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,64800,4500,60300,62600,1213.34,1413.27,none,none,0,0,0.20936675,-88.70673534,44.66635932,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,25200,3000,22200,24400,428.77,549.6,none,none,0,0,0.239548408,-88.70922631,44.66630102,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,190400,13000,177400,184000,3701.75,4152.57,none,none,0,0,0.785665753,-88.7022634,44.66615121,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,3000,3000,0,2900,59.44,65.43,none,none,0,0,0.131501231,-88.70889422,44.66639141,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,83900,7000,76900,81100,1477.88,1829.83,none,none,0,0,1.338780606,-88.70157694,44.66598492,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,28800,3000,25800,27800,500.09,628.11,none,none,0,0,0.360774178,-88.70731626,44.6665163,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,70600,5000,65600,68200,1214.37,1539.76,none,none,0,0,0.272834585,-88.70908104,44.66656356,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,35800,3000,32800,34600,638.79,780.79,none,none,0,0,0.313744748,-88.70734294,44.66670899,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,42800,7000,35800,41400,777.47,933.45,none,none,0,0,1.319134877,-88.70108857,44.66633976,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,63800,10000,53800,61700,1079.66,1391.46,none,none,0,0,0.530736514,-88.70668933,44.66663908,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,196800,10000,186800,190200,3714.67,4292.15,none,none,0,0,2.441342421,-88.7042122,44.66633926,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,55800,7000,48800,53900,921.16,1216.98,none,none,0,0,0.437983015,-88.70059345,44.66672268,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,75200,10000,65200,72700,1305.51,1640.08,1,none,1.92,1.92,1.839917435,-88.6999041,44.66666955,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,55600,4000,51600,53700,917.2,1212.62,none,none,0,0,0.763853982,-88.70233587,44.66683626,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,68800,7000,61800,66500,1178.72,1500.51,1,none,0.43,0.43,0.339224833,-88.699578,44.66708597,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,75200,7000,68200,72700,1305.51,1640.08,none,none,0,0,0.88764801,-88.70301209,44.66679991,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,108300,5000,103300,104700,1961.3,2361.99,none,none,0,0,0.422715832,-88.70187438,44.6670364,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,4000,4000,0,3900,79.25,87.24,1,none,0.5,0,0.907176158,-88.69384975,44.66719704,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,78100,7000,71100,75500,1476.85,1703.35,none,none,0,0,0.637216659,-88.69906591,44.66702172,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,73000,4000,69000,70500,1261.93,1592.11,none,none,0,0,0.468629938,-88.70157664,44.66716519,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,98100,6000,92100,94800,1759.21,2139.53,none,none,0,0,0.266913926,-88.69883747,44.66733245,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,5000,5000,0,4800,99.06,109.05,none,none,0,0,5.104789298,-88.70512272,44.66702151,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,93000,7000,86000,89900,1658.17,2028.3,none,none,0,0,0.837685459,-88.69849432,44.66713216,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,100,100,0,0,1.99,2.19,4,none,0.35,0,0.385425979,-88.6968262,44.66754598,Agriculture
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,50700,8000,42700,49000,933.98,1105.75,none,none,0,0,0.459584277,-88.70755567,44.66764935,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,134100,7000,127100,129600,2472.45,2924.68,none,none,0,0,1.158576216,-88.70110069,44.66737059,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,3000,3000,0,2900,59.44,65.43,none,none,0,0,0.259421982,-88.70715769,44.66766688,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,97000,6500,90500,93700,1737.42,2115.54,none,none,0,0,0.404403762,-88.69787607,44.66764716,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,72000,8000,64000,69600,1242.13,1570.31,none,none,0,0,0.484449305,-88.70675625,44.66768114,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,100,100,0,0,1.99,2.19,4,none,0.35,0,0.290877165,-88.69644496,44.66770049,Agriculture
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,126500,4500,122000,122200,2321.88,2758.93,none,none,0,0,0.682490838,-88.70062307,44.66757739,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,100,100,0,0,1.99,2.19,4,none,0.35,0,0.342075998,-88.69617099,44.66786547,Agriculture
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,89700,6500,83200,86700,1592.8,1956.34,none,none,0,0,0.748656181,-88.69728983,44.66764538,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,7000,7000,0,6800,138.68,152.66,1,none,2,0,1.843383182,-88.70244555,44.66748585,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,73300,4000,69300,70800,1267.87,1598.65,none,none,0,0,0.663338974,-88.70030972,44.66771421,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,X4,0.88,0.88,0.912541414,-88.70716976,44.66803025,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,none,0,0,0.133195606,-88.70013847,44.66779852,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,100,100,0,0,1.99,2.19,4,none,0.35,0,0.341862205,-88.69588842,44.66805146,Agriculture
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,47100,4000,43100,45500,748.79,1027.23,none,none,0,0,0.162780769,-88.69806173,44.66813262,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,45300,4000,41300,43800,713.12,987.97,none,none,0,0,0.549440079,-88.69998796,44.66785158,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,126000,6000,120000,121800,2311.97,2748.02,none,none,0,0,0.758519464,-88.69673222,44.66804129,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,52300,4000,48300,50500,851.83,1140.66,none,none,0,0,0.581842513,-88.69975845,44.66795365,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,100,100,0,0,1.99,2.19,4,none,0.35,0,0.341739121,-88.69561022,44.66824072,Agriculture
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,7800,7800,0,0,154.54,170.12,"4,5",none,13.5,13.5,13.42349885,-88.69359499,44.66808639,"['Agricultural', 'Undeveloped']"
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,94900,5500,89400,91700,1695.8,2069.73,none,none,0,0,0.660661058,-88.69753495,44.66832776,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,100,100,0,0,1.99,2.19,4,none,0.35,0,0.341854129,-88.69533147,44.66842955,Agriculture
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,64100,4000,60100,61900,1199.47,1398,none,none,0,0,1.068408136,-88.69944216,44.66809331,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,none,0,0,0.745200807,-88.70740549,44.66849021,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,63200,8000,55200,61100,1067.77,1378.37,none,none,0,0,0.512282596,-88.69621242,44.66839546,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,41500,4000,37500,40100,751.72,905.11,none,none,0,0,0.339458514,-88.70671855,44.66852698,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,58700,4000,54700,56700,978.62,1280.24,none,none,0,0,0.656928614,-88.69912729,44.66822856,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,2000,2000,0,1900,39.62,43.62,none,none,0,0,0.341849,-88.69505247,44.66861821,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,66000,4000,62000,63800,1123.23,1439.43,none,none,0,0,0.329729005,-88.7076373,44.66880669,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,85400,8000,77400,82500,1507.6,1862.55,none,none,0,0,0.512753429,-88.69579477,44.66867911,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,74800,4000,70800,72300,1297.59,1631.37,none,none,0,0,0.59110456,-88.70695019,44.66885311,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,114400,10000,104400,110600,2082.16,2495.04,none,none,0,0,1.634482369,-88.69872716,44.66838036,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,66700,6000,60700,64500,1137.1,1454.7,none,none,0,0,0.341847794,-88.69544615,44.66891501,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,82200,6000,76200,79400,1444.19,1792.75,none,none,0,0,0.403475037,-88.69661902,44.66888665,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,81900,6000,75900,79100,1438.26,1786.22,none,none,0,0,0.641408958,-88.70698296,44.66917906,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,none,0,0,0.168413286,-88.70605755,44.66926502,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,104600,8000,96600,101100,1887.98,2281.28,none,none,0,0,0.68370628,-88.6949698,44.66895487,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,77200,6000,71200,74600,1345.13,1683.7,none,none,0,0,0.682939819,-88.69450539,44.66926705,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,90700,10000,80700,87600,1821.22,1978.14,none,none,0,0,0.62981521,-88.69648878,44.66924195,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,9000,9000,0,8700,178.31,196.29,none,none,0,0,3.947570736,-88.69782914,44.66902559,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,22600,22600,0,21800,447.76,492.9,1,none,6.45,6.45,7.204426363,-88.70008611,44.66881898,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,19500,19500,0,0,386.34,425.29,"4,5M",none,20,20,21.17587711,-88.70383555,44.66877159,"['Agricultural', 'Agricultural Forest']"
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,67900,10000,57900,65600,1274.77,1480.89,2,none,2.1,2.1,2.097140911,-88.70628885,44.66959767,Commercial
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,74700,6000,68700,72200,1295.6,1629.18,none,none,0,0,0.750930157,-88.69628778,44.6694953,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,300,300,0,0,5.94,6.54,4,none,1.29,1.29,1.255439689,-88.6940548,44.66952594,Agriculture
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,78600,6000,72600,76000,1372.88,1714.25,none,none,0,0,0.745375304,-88.69600594,44.66968056,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,87300,6000,81300,84400,1545.24,1903.98,none,none,0,0,0.734824088,-88.69571991,44.66986388,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,59800,8000,51800,57800,1114.29,1304.23,2,none,1.29,1.29,1.256812546,-88.69349689,44.66990331,Commercial
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,85900,5000,80900,83000,1517.5,1873.45,1,none,0.96,0.96,0.876808323,-88.69302353,44.67022349,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,12200,12200,0,11800,241.71,266.08,1,none,2.44,2.44,2.349947566,-88.69506603,44.67028058,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,92700,10000,82700,89600,1652.23,2021.76,1,none,2.19,2.19,2.280845209,-88.69864706,44.67025999,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,8400,8400,0,8100,166.41,183.19,1,none,1.67,1.67,1.588382942,-88.69246719,44.67060914,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,none,0,0,0.087376896,-88.69204276,44.67109454,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,106000,6500,99500,102400,2029.58,2311.81,1,none,1.8,1.8,1.440665182,-88.69444788,44.67085482,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,70500,8000,62500,68100,1326.28,1537.6,1,none,1.12,1.12,0.986234551,-88.71579,44.67117451,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,85600,8000,77600,82700,1511.57,1866.92,1,none,1.4,1.4,1.289880268,-88.69385191,44.6712028,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,3500,3500,0,0,69.34,76.33,"4,5",none,9.7,9.7,9.70759384,-88.69600211,44.67126818,"['Agricultural', 'Undeveloped']"
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,41000,1000,40000,39600,741.81,894.2,7,none,0.43,0.43,0.45576841,-88.68842281,44.67253806,Other
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,241000,19500,221500,0,4590.35,5256.12,"1,4,5M",none,9.9,9.9,9.567316056,-88.69793098,44.67157585,"['Residential', 'Agricultural', 'Agricultural Forest']"
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,158600,7000,151600,153300,2957.84,3459.01,1,none,1.74,1.74,1.695223925,-88.68917177,44.67256185,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,96500,6000,90500,93300,1727.52,2104.64,1,none,0.75,0.75,0.725434713,-88.68909972,44.67301528,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,293300,11800,281500,0,5626.55,6396.79,"4,7",none,23.82,23.82,24.27043361,-88.68884877,44.67200149,"['Agricultural', 'Other']"
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,31500,31500,0,30400,624.1,687.02,6,none,8.99,8.99,9.242976773,-88.69075115,44.67349653,Productive Forest
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,1000,1000,0,1000,19.8,21.8,1,none,0.42,0.42,0.401157048,-88.6929914,44.67418822,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,30200,30200,0,29200,598.31,658.64,6,none,8.62,8.62,7.991115819,-88.69299333,44.67345771,Productive Forest
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,11100,11100,0,0,219.91,242.08,"4,5M",none,16.9,16.9,19.04089695,-88.69484203,44.67283068,"['Agricultural', 'Agricultural Forest']"
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,10200,10200,0,0,202.09,222.46,"4,5",none,7.6,7.6,7.596818789,-88.69807563,44.67350877,"['Agricultural', 'Undeveloped']"
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,900,900,0,0,17.83,19.63,5,none,0.61,0.61,0.563696415,-88.6871499,44.67446622,Undeveloped
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,26000,26000,0,0,515.12,567.06,"1,5",none,6,6,6.043917759,-88.68509876,44.67564939,"['Residential', 'Undeveloped']"
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,15800,15800,0,0,313.04,344.6,5,none,9,9,9.472731184,-88.69815322,44.67565923,Undeveloped
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,none,0,0,1.205959144,-88.68267511,44.67706937,none
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,153000,6000,147000,147900,2846.89,3336.87,1,none,0.63,0.63,0.626679764,-88.68360193,44.67735314,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,1217400,41200,1176200,1176500,24048.84,26551.13,2,none,16.8,16.8,21.85970191,-88.68138563,44.67655096,Commercial
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,105300,6000,99300,101800,1901.87,2296.57,1,none,0.49,0.49,0.490332536,-88.68328167,44.67764964,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,20800,20800,0,20100,412.1,453.65,1,none,6.94,6.94,7.944301328,-88.68115337,44.67828083,Residential
2015,VILLAGE OF BIG FALLS,MARION SD,13700,13700,0,0,254.38,275,"4,5,5M",none,30,30,29.78232873,-89.01988429,44.61346903,"['Agricultural', 'Undeveloped', 'Agricultural Forest']"
2015,VILLAGE OF BIG FALLS,MARION SD,7800,7800,0,0,144.83,156.57,"4,5,5M",none,19,19,18.43307473,-89.0231569,44.61338,"['Agricultural', 'Undeveloped', 'Agricultural Forest']"
2015,VILLAGE OF BIG FALLS,MARION SD,59800,58600,1200,57900,1055.39,1200.35,"1,6",none,8.14,8.14,8.669682937,-89.01263804,44.61651374,"['Residential', 'Productive Forest']"
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,8000,8000,0,7700,158.5,174.48,1,none,1.35,1.35,1.257439919,-88.72234812,44.66040962,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,12000,12000,0,11600,237.74,261.71,1,none,2.64,2.64,2.610126864,-88.7217833,44.66124614,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,189400,25000,164400,183000,3568.06,4130.75,1,none,3.81,3.81,3.821130103,-88.72105743,44.66070503,Residential
2015,VILLAGE OF EMBARRASS,CLINTONVILLE SD,10400,10400,0,0,206.05,226.82,5,none,13.92,13.92,14.34959255,-88.71889481,44.66109126,Undeveloped
