FID,SITE_SEQ_N,SOURCE_SIT,SOURCE_TYP,WDRL_YEAR,USE_DESC,WATER_US_1,METHOD_COD,REPORT_COM,WDRL_FLAG,JAN_WDRL_G,FEB_WDRL_G,MAR_WDRL_G,APR_WDRL_G,MAY_WDRL_G,JUN_WDRL_G,JUL_WDRL_G,AUG_WDRL_G,SEP_WDRL_G,OCT_WDRL_G,NOV_WDRL_G,DEC_WDRL_G,ANNUAL_WDR,Shape__Area,Shape__Length
24483,8726,6984,Groundwater,2018,lodging,PS42,LEC, ,Y,0,0,0,0,0,200,300,200,0,0,0,0,700,5066389.707,8999.019912
5339,8629,3191,Groundwater,2012,lodging,PS42,THM, ,Y,0,0,0,7,20,198,379,96,7,7,0,0,714,5005082.691,8949.138588
23160,6138,6914,Groundwater,2018,wastewater treatment,OT12,TFM, ,Y,94,74,74,74,69,70,67,56,43,18,51,30,720,5094057.105,9028.067899
8396,3948,7963,Groundwater,2012,single residence private,DS11,LER,Seasonal only.,Y,0,0,0,0,500,0,0,100,0,0,200,0,800,10326100.1,13657.02717
13504,6917,1366,Groundwater,2015,golf course irrigation,IR31,TFM, ,Y,0,0,0,0,0,0,0,0,0,800,0,0,800,5057622.105,9028.347543
22228,13804,7689,Groundwater,2018,OTM mulit unit housing,PS23,OTH, ,Y,0,50,50,50,100,100,100,100,100,100,25,25,800,5118938.707,9050.952994
270,6138,6914,Groundwater,2011,wastewater treatment,OT12,TFM, ,Y,40,67,66,57,130,27,109,78,50,70,53,64,811,5094057.105,9028.067899
6255,11412,8171,Groundwater,2012,public non transient,PS31,LET,"Volunteer fire department, sporatic use not daily.",Y,70,70,70,70,70,70,70,70,70,70,70,70,840,3857206.426,7917.990332
19689,13804,7689,Groundwater,2017,OTM mulit unit housing,PS23,LER, ,Y,50,50,50,50,100,100,100,100,100,100,50,25,875,5118938.707,9050.952994
12619,19788,16075,Groundwater,2014,other commercial,CO99,THM, ,Y,0,0,100,100,100,100,100,100,100,100,100,0,900,5011326.508,8954.590481
15522,19788,16075,Groundwater,2015,other commercial,CO99,THM, ,Y,0,0,100,100,100,100,100,100,100,100,100,0,900,5011326.508,8954.590481
16241,19788,16075,Groundwater,2016,other commercial,CO99,THM, ,Y,0,0,100,100,100,100,100,100,100,100,100,0,900,5011326.508,8954.590481
22096,19788,16075,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,900,0,0,0,0,0,0,900,5011326.508,8954.590481
7524,9929,3193,Groundwater,2013,public transient,PS41,LEC, ,Y,0,0,0,0,0,300,300,300,0,0,0,0,900,5005082.691,8949.138588
20705,21262,17430,Groundwater,2017,agricultural irrigation,IR10,TFM, ,Y,0,0,0,0,0,0,946,0,0,0,0,0,946,5129883.988,9082.537709
21167,4673,10825,Groundwater,2017,dairy manufacturing,IR32,TFM, ,Y,0,0,0,0,0,237,380,332,0,0,0,0,949,4974361.77,8921.62397
21166,25428,21434,Groundwater,2017,lodging,PS42,LEC, ,Y,0,0,0,0,160,160,160,240,240,0,0,0,960,4547131.863,8542.029994
23876,22341,18492,Groundwater,2018,irrigation other,IR99,TFM, ,Y,0,0,0,0,58,238,201,273,220,0,0,0,990,5151516.828,9077.349574
16940,24904,20910,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1000,0,0,0,0,0,0,1000,5129883.988,9082.537709
16941,24899,20905,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,0,1000,0,0,0,0,1000,4916015.676,8880.781531
22654,7307,2970,Groundwater,2018,forestry irrigation,IR21,THM,RUN PUMP TEMP AS WATER NOT NEEDED,Y,0,0,0,0,0,0,0,0,1000,0,0,0,1000,4983488.629,8929.694111
12688,4661,9965,Groundwater,2014,public non transient,PS31,TFM, ,Y,0,0,0,0,0,200,200,200,200,200,0,0,1000,4561960.391,8557.86348
7183,5047,8540,Groundwater,2013,non dairy farming,LV20,LED, ,Y,0,0,0,150,150,150,150,150,150,150,0,0,1050,5152925.352,9080.501138
235,9262,7993,Groundwater,2010,single residence private,DS11,LER, ,Y,0,0,134,0,0,134,0,134,0,402,134,134,1072,5008158.734,8951.666114
24407,19788,16075,Groundwater,2018,single residence private,DS11,LER, ,Y,80,100,100,100,100,100,100,100,100,100,100,0,1080,5011326.508,8954.590481
19637,8005,2019,Groundwater,2017,multi residence private,DS12,THM,Only used as a backup when we are distilling mint.  We didn't raise much mint this year so it wasn't used much.,Y,0,0,0,0,0,0,0,1080,0,0,0,0,1080,5033550.223,8974.997431
23276,7989,10677,Groundwater,2018,industrial other,IN99,TFM, ,Y,0,0,0,0,0,1090,0,10,0,10,0,0,1110,5032953.898,8973.814604
13643,6138,6914,Groundwater,2015,wastewater treatment,OT12,TFM, ,Y,73,76,80,79,76,81,163,205,67,73,84,75,1132,5094057.105,9028.067899
13596,5274,9936,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,0,0,0,500,450,200,1150,6862268.367,10589.1057
11274,6138,6914,Groundwater,2014,wastewater treatment,OT12,TFM, ,Y,65,103,128,117,91,55,234,61,64,93,69,71,1151,5094057.105,9028.067899
22041,22340,18491,Groundwater,2017,sod irrigation,IR25,TFM, ,Y,0,0,0,0,78,234,276,397,170,0,0,0,1155,5151516.828,9077.349574
11331,22341,18492,Groundwater,2014,sod irrigation,IR25,TFM, ,Y,0,0,0,0,0,341,328,497,0,2,0,0,1168,5151516.828,9077.349574
22042,22341,18492,Groundwater,2017,sod irrigation,IR25,TFM, ,Y,0,0,0,0,86,219,281,407,177,0,0,0,1170,5151516.828,9077.349574
19500,6138,6914,Groundwater,2017,wastewater treatment,OT12,TFM, ,Y,92,132,98,77,68,196,136,68,40,83,89,96,1175,5094057.105,9028.067899
16868,7934,1523,Groundwater,2016,orchards or nursery,IR22,COTH, ,Y,0,0,0,0,0,0,0,0,0,1200,0,0,1200,4992028.5,8937.486741
23426,7934,1523,Groundwater,2018,orchards or nursery,IR22,COTH, ,Y,0,0,0,0,0,0,0,0,1200,0,0,0,1200,4992028.5,8937.486741
10286,22590,18737,Groundwater,2013,irrigation other,IR99,LEO, ,Y,100,100,100,100,100,100,100,100,100,100,100,100,1200,4973453.945,8920.584923
21612,8076,992,Groundwater,2017,irrigation other,IR99,OTH,Filled pond once in Aug.,Y,0,0,0,0,0,0,0,1200,0,0,0,0,1200,4940736.395,8858.819602
15161,23307,19404,Groundwater,2015,non dairy farming,LV20,LERD, ,Y,100,100,100,100,100,100,100,100,100,100,100,100,1200,5201947.223,9153.745781
19844,24027,20047,Groundwater,2017,other less than 70gpm,OT98,LEP,water used for dogs in dog park.,Y,100,100,100,100,100,100,100,100,100,100,100,100,1200,5063928.625,9017.535485
10382,11412,8171,Groundwater,2014,public utility,PS11,LET,Building not occupied on a daily basis. Volunteer fire station.,Y,100,100,100,100,100,100,100,100,100,100,100,100,1200,3857206.426,7917.990332
3995,10044,7093,Groundwater,2013,public non transient,PS31,LET,estimated usage as we do not measure usage for meetings only,Y,100,100,100,100,100,100,100,100,100,100,100,100,1200,4086168.902,8129.917461
283,6030,3194,Groundwater,2011,public transient,PS41,LER, ,Y,0,0,0,0,0,350,350,350,150,0,0,0,1200,5005082.691,8949.138588
2851,6030,3194,Groundwater,2010,public transient,PS41,LEC, ,Y,0,0,0,0,0,350,350,350,150,0,0,0,1200,5005082.691,8949.138588
11332,22342,18493,Groundwater,2014,sod irrigation,IR25,TFM, ,Y,0,0,0,0,0,548,546,132,0,1,0,0,1227,5151516.828,9077.349574
17619,6138,6914,Groundwater,2016,wastewater treatment,OT12,TFM, ,Y,48,96,112,147,125,94,143,56,65,92,133,138,1249,5094057.105,9028.067899
2412,12421,3195,Groundwater,2012,public transient,PS41,THM, ,Y,0,0,0,2,463,227,214,205,89,84,4,0,1288,5005082.691,8949.138588
13802,22342,18493,Groundwater,2015,sod irrigation,IR25,TFM, ,Y,0,0,0,0,148,53,424,540,139,0,0,0,1304,5151516.828,9077.349574
23875,22340,18491,Groundwater,2018,irrigation other,IR99,TFM, ,Y,0,0,0,0,126,332,237,343,278,0,0,0,1316,5151516.828,9077.349574
23877,22342,18493,Groundwater,2018,irrigation other,IR99,TFM, ,Y,0,0,0,0,266,288,235,312,252,0,0,0,1353,5151516.828,9077.349574
22043,22342,18493,Groundwater,2017,sod irrigation,IR25,TFM, ,Y,0,0,0,0,52,271,317,498,218,0,0,0,1356,5151516.828,9077.349574
2650,5047,8540,Groundwater,2010,dairy farming,LV10,LED, ,Y,0,0,0,200,200,200,200,200,200,200,0,0,1400,5152925.352,9080.501138
6304,13575,2607,Groundwater,2012,lodging,PS42,LEC, ,Y,0,0,0,0,0,0,0,1400,0,0,0,0,1400,5196276.988,9118.73824
22069,22788,18928,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,200,417,300,200,200,100,0,0,0,1417,4446852.184,8453.720589
4103,9308,6092,Groundwater,2010,orchards or nursery,IR22,LET, ,Y,0,0,0,240,240,240,240,240,240,0,0,0,1440,5065427.637,9004.73896
20625,11295,7054,Groundwater,2017,quarrying,IN61,OTH, ,Y,0,0,0,0,0,0,0,0,0,1500,0,0,1500,4857823.117,8818.361025
16942,24901,20907,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,0,1500,0,0,0,0,1500,5174073.336,9098.759738
24018,23761,19790,Groundwater,2018,agricultural irrigation,IR10,LET,Sprayer Tank Fill,Y,0,0,0,0,500,0,1000,0,0,0,0,0,1500,5320788.621,9231.411552
2710,7934,1523,Groundwater,2010,orchards or nursery,IR22,COTH, ,Y,0,0,0,0,0,0,0,0,0,1500,0,0,1500,4992028.5,8937.486741
19329,7934,1523,Groundwater,2017,orchards or nursery,IR22,COTH, ,Y,0,0,0,0,0,0,0,0,0,1500,0,0,1500,4992028.5,8937.486741
11833,10486,1168,Groundwater,2014,fire protection,OT01,TFM, ,Y,0,0,0,0,0,500,500,500,0,0,0,0,1500,4749511.086,8720.141095
23910,5195,7354,Groundwater,2018,lake and pond levels,OT13,OTH, ,Y,0,0,0,0,0,0,750,750,0,0,0,0,1500,4999291.379,8943.844361
2852,12420,6950,Groundwater,2010,public transient,PS41,LEP, ,Y,0,0,0,0,0,500,500,500,0,0,0,0,1500,5005082.691,8949.138588
8038,12420,6950,Groundwater,2011,public transient,PS41,LER, ,Y,0,0,0,0,0,500,500,500,0,0,0,0,1500,5005082.691,8949.138588
24482,4884,6988,Groundwater,2018,lodging,PS42,LEC, ,Y,100,100,100,100,100,300,400,300,0,0,0,0,1500,5066389.707,8999.019912
1721,6197,7345,Groundwater,2011,irrigation other,IR99,TFM, ,Y,0,0,0,0,0,0,0,1540,0,0,0,0,1540,5139386.34,9095.89465
14189,4661,9965,Groundwater,2015,public non transient,PS31,TFM, ,Y,0,0,0,200,100,200,120,0,750,200,0,0,1570,4561960.391,8557.86348
12574,20468,16539,Groundwater,2014,single residence private,DS11,LER, ,Y,132,132,132,132,132,132,132,132,132,132,132,132,1584,5007755.473,8951.233405
24164,25428,21434,Groundwater,2018,lodging,PS42,LEC, ,Y,0,0,0,0,160,240,400,400,400,0,0,0,1600,4547131.863,8542.029994
868,21620,17781,Groundwater,2013,non dairy farming,LV20,LED, ,Y,10,10,20,100,100,200,400,400,200,100,100,10,1650,5037297.426,8977.849367
16722,22340,18491,Groundwater,2016,sod irrigation,IR25,TFM, ,Y,0,0,0,0,277,497,520,361,65,0,0,0,1720,5151516.828,9077.349574
11330,22340,18491,Groundwater,2014,sod irrigation,IR25,TFM, ,Y,0,0,0,0,0,540,579,612,0,1,0,0,1732,5151516.828,9077.349574
23886,4673,10825,Groundwater,2018,dairy manufacturing,IR32,TFM, ,Y,0,0,0,0,0,434,694,608,0,0,0,0,1736,4974361.77,8921.62397
16723,22341,18492,Groundwater,2016,sod irrigation,IR25,TFM, ,Y,0,0,0,0,47,651,667,353,60,0,0,0,1778,5151516.828,9077.349574
11707,10044,7093,Groundwater,2014,single residence private,DS11,LER, ,Y,150,150,150,150,150,150,150,150,150,150,150,150,1800,4086168.902,8129.917461
23918,12319,8096,Groundwater,2018,industrial other,IN99,LEO,used for washing buses.,Y,100,100,300,100,100,100,300,300,100,100,100,100,1800,5007026.996,8951.068285
13030,22929,19063,Groundwater,2014,non dairy farming,LV20,THM, ,Y,300,300,300,300,300,300,0,0,0,0,0,0,1800,4514862.016,8510.087032
21323,20471,16542,Groundwater,2017,non dairy farming,LV20,LED, ,Y,0,0,0,0,1800,0,0,0,0,0,0,0,1800,4952172.289,8901.541781
13800,22340,18491,Groundwater,2015,sod irrigation,IR25,TFM, ,Y,0,0,0,0,118,442,435,649,212,0,0,0,1856,5151516.828,9077.349574
16473,19661,15909,Groundwater,2016,single residence private,DS11,LER, ,Y,30,70,40,250,400,560,440,30,30,10,0,0,1860,4986452.211,8932.203785
13801,22341,18492,Groundwater,2015,sod irrigation,IR25,TFM, ,Y,0,0,0,0,196,509,438,568,168,0,0,0,1879,5151516.828,9077.349574
20664,13524,9499,Groundwater,2017,industrial other,IN99,LEO,Used for washing off buses,Y,100,100,300,100,100,100,100,400,300,100,100,100,1900,5042082.227,8981.983177
13453,11412,8171,Groundwater,2015,public non transient,PS31,OTH, ,Y,160,160,160,160,160,160,160,160,160,160,160,160,1920,3857206.426,7917.990332
10642,19661,15909,Groundwater,2014,single residence private,DS11,TFM, ,Y,0,0,0,320,650,0,0,210,240,280,270,0,1970,4986452.211,8932.203785
5134,21619,17780,Groundwater,2013,single residence private,DS11,OTH, ,Y,10,10,50,100,200,200,400,400,300,200,100,10,1980,5037297.426,8977.849367
900,21730,17886,Groundwater,2013,other commercial,CO99,LEC,This pump has not been used heavily yet,Y,0,0,0,0,0,1000,500,500,0,0,0,0,2000,4505343.289,8502.744613
7676,13045,7999,Groundwater,2013,single residence private,DS11,LER,"ksp sold to brother Robert Walejko Feb, 2013",Y,2000,0,0,0,0,0,0,0,0,0,0,0,2000,4916106.91,8871.267014
490,5453,6064,Groundwater,2011,orchards or nursery,IR22,COTH, ,Y,0,0,0,0,1000,1000,0,0,0,0,0,0,2000,5058550.004,8996.475885
16645,7307,2970,Groundwater,2015,orchards or nursery,IR22,THM,Added missing water use and method codes - ksm.,Y,0,0,0,0,0,0,0,2000,0,0,0,0,2000,4983488.629,8929.694111
13009,24301,20312,Groundwater,2014,golf course irrigation,IR31,COTH, ,Y,0,0,0,0,0,0,0,0,1000,1000,0,0,2000,5018064.434,8960.384787
16697,12776,832,Groundwater,2015,irrigation other,IR99,OTH,this well is used to water a small private garden on the property.,Y,0,0,0,0,500,500,500,500,0,0,0,0,2000,5096314.234,9030.96908
19092,12776,832,Groundwater,2016,irrigation other,IR99,THM,the pump is occasionally used to water small personal garden,Y,0,0,0,0,500,500,500,500,0,0,0,0,2000,5096314.234,9030.96908
11150,23761,19790,Groundwater,2014,non dairy farming,LV20,LET,Feed lot removed.  Hydrant Use Only. Tank fill.,Y,0,0,0,0,0,1000,1000,0,0,0,0,0,2000,5320788.621,9231.411552
15006,4463,6414,Groundwater,2015,fire protection,OT01,TFM, ,Y,0,0,0,0,0,0,2000,0,0,0,0,0,2000,5023336.375,8960.055296
6110,7934,1523,Groundwater,2011,orchards or nursery,IR22,COTH, ,Y,0,0,0,0,0,0,0,0,0,2100,0,0,2100,4992028.5,8937.486741
10635,7934,1523,Groundwater,2014,orchards or nursery,IR22,COTH, ,Y,0,0,0,0,0,0,0,0,0,2100,0,0,2100,4992028.5,8937.486741
14808,7934,1523,Groundwater,2015,orchards or nursery,IR22,COTH, ,Y,0,0,0,0,0,0,0,0,0,2100,0,0,2100,4992028.5,8937.486741
8299,7842,6925,Groundwater,2011,, , , ,Y,150,150,150,150,200,200,250,250,200,150,150,150,2150,10313042.17,13733.0718
16317,7063,10043,Groundwater,2016,winter recreation,CO21, , ,Y,0,0,0,0,1000,500,500,100,100,0,0,0,2200,5094106.543,9034.082076
15084,23682,19715,Groundwater,2015,public transient,PS41,THM, ,Y,0,89,89,85,74,109,513,523,319,182,192,33,2208,5020247.297,8955.241577
16724,22342,18493,Groundwater,2016,sod irrigation,IR25,TFM, ,Y,0,0,0,0,77,693,789,546,105,0,0,0,2210,5151516.828,9077.349574
2843,6733,6618,Groundwater,2010,orchards or nursery,IR22,LET, ,Y,0,0,0,370,370,370,370,370,370,0,0,0,2220,5053446.492,8992.245116
5900,10590,6078,Groundwater,2012,other greater than 70gpm,OT99,TFM, ,Y,0,0,0,0,1680,490,90,0,0,0,0,0,2260,4622538.441,8610.700804
23306,26289,22283,Groundwater,2018,orchards or nursery,IR22,THM, ,Y,100,150,250,400,525,265,100,100,100,100,125,125,2340,5103757.363,9037.918375
14912,10044,7093,Groundwater,2015,single residence private,DS11,LER, ,Y,200,200,200,200,200,200,200,200,200,200,200,200,2400,4086168.902,8129.917461
15979,21619,17780,Groundwater,2015,single residence private,DS11,LER, ,Y,100,100,100,200,300,400,400,300,200,100,100,100,2400,5037297.426,8977.849367
813,7934,1523,Groundwater,2012,orchards or nursery,IR22,COTH, ,Y,0,0,0,0,0,0,0,0,0,2400,0,0,2400,4992028.5,8937.486741
5724,4661,9965,Groundwater,2012,public non transient,PS31,TFM, ,Y,0,0,0,0,400,600,0,400,400,600,0,0,2400,4561960.391,8557.86348
6221,8772,7346,Groundwater,2011,irrigation other,IR99,TFM, ,Y,0,0,0,0,0,0,1050,1400,0,0,0,0,2450,5139386.34,9095.89465
21798,23761,19790,Groundwater,2017,agricultural irrigation,IR10,LET,Primary use to fill sprayer tanks of known capacity.,Y,0,0,0,0,500,1000,1000,0,0,0,0,0,2500,5320788.621,9231.411552
19720,7309,2940,Groundwater,2017,public transient,PS41,THM, ,Y,0,0,0,0,100,900,750,800,0,0,0,0,2550,5028934.555,8967.721278
7438,4661,9965,Groundwater,2013,public non transient,PS31,TFM, ,Y,0,0,0,0,800,600,600,600,0,0,0,0,2600,4561960.391,8557.86348
3810,22652,18799,Groundwater,2013,industrial other,IN99,THM, ,Y,336,168,168,168,504,168,168,168,336,168,168,168,2688,4989767.711,8935.229038
18329,13524,9499,Groundwater,2016,industrial other,IN99,LEW, ,Y,100,100,300,300,200,200,200,400,500,200,100,100,2700,5042082.227,8981.983177
3586,9152,5257,Groundwater,2013,golf course irrigation,IR31,TFM, ,Y,0,0,0,0,2800,0,0,0,0,0,0,0,2800,5118547.813,9050.951185
18396,20471,16542,Groundwater,2016,non dairy farming,LV20,LED, ,Y,350,350,350,350,350,350,350,350,0,0,0,0,2800,4952172.289,8901.541781
16651,8726,6984,Groundwater,2015,lodging,PS42,LEC, ,Y,0,0,0,200,500,500,600,400,200,300,100,0,2800,5066389.707,8999.019912
1033,11072,9964,Groundwater,2010,public non transient,PS31,TFM, ,Y,167,167,167,300,300,300,300,300,300,167,167,167,2802,5046426.211,8985.97616
13392,8005,2019,Groundwater,2015,non dairy farming,LV20,THM,Used very little due to no mint harvested,Y,0,0,0,0,0,540,1660,680,0,0,0,0,2880,5033550.223,8974.997431
18001,4884,6988,Groundwater,2016,public transient,PS41,LEC, ,Y,200,200,200,200,200,500,800,600,0,0,0,0,2900,5066389.707,8999.019912
21315,4884,6988,Groundwater,2017,lodging,PS42,LEC,"Pit Toilet (no flush), Hand washing and water bottles",Y,200,200,200,200,200,500,800,600,0,0,0,0,2900,5066389.707,8999.019912
6469,13524,9499,Groundwater,2010,k-12 schools,PS50,LEO, ,Y,150,200,450,350,250,150,150,200,250,200,250,300,2900,5042082.227,8981.983177
8254,4673,10825,Groundwater,2011,dairy manufacturing,IR32,TFM, ,Y,0,0,0,0,0,0,1390,1590,0,0,0,0,2980,4974361.77,8921.62397
4429,13342,6430,Groundwater,2010,, ,THM, ,Y,0,0,0,0,1500,0,0,1500,0,0,0,0,3000,5003537.746,8974.032439
422,13608,2938,Groundwater,2011,other commercial,CO99,OTH,"Unique Well#JC967, This is a hand pump used LEP for method",Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5058823.156,8999.181871
3239,13608,2938,Groundwater,2012,other commercial,CO99,OTH,"This is a hand pump, LEP method used for estimate.",Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5058823.156,8999.181871
10050,13608,2938,Groundwater,2013,other commercial,CO99,OTH, ,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5058823.156,8999.181871
8605,11171,2965,Groundwater,2013,single residence private,DS11,LER,ksp well used for home use only in 2013,Y,200,200,200,400,400,300,400,200,100,200,200,200,3000,4983488.629,8929.694111
16196,23761,19790,Groundwater,2016,agricultural irrigation,IR10,LET,Fill Sprayer Tanks,Y,0,0,0,0,0,1500,1500,0,0,0,0,0,3000,5320788.621,9231.411552
5616,12776,832,Groundwater,2011,irrigation other,IR99,LET,used about 2-3 hours/mon. in spring/summer 4 watering garden,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5096314.234,9030.96908
4931,4001,9448,Groundwater,2013,OTM single unit housing,PS22,LER,SUMMER,Y,0,0,0,0,1000,1000,1000,0,0,0,0,0,3000,5044993.715,8985.205034
10879,13608,2938,Groundwater,2014,public transient,PS41,LEP, ,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5058823.156,8999.181871
15079,13608,2938,Groundwater,2015,public transient,PS41,LEP, ,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5058823.156,8999.181871
15094,12420,6950,Groundwater,2015,public transient,PS41,LEP, ,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5005082.691,8949.138588
17520,12420,6950,Groundwater,2016,public transient,PS41,LEP, ,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5005082.691,8949.138588
17521,13608,2938,Groundwater,2016,public transient,PS41,LEP, ,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5058823.156,8999.181871
19712,13608,2938,Groundwater,2017,public transient,PS41,LEP, ,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5058823.156,8999.181871
21608,12420,6950,Groundwater,2017,public transient,PS41,LER, ,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5005082.691,8949.138588
23151,12420,6950,Groundwater,2018,public transient,PS41,LEC, ,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5005082.691,8949.138588
23697,13608,2938,Groundwater,2018,public transient,PS41,LEP, ,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5058823.156,8999.181871
10878,12420,6950,Groundwater,2014,lodging,PS42,LEP, ,Y,0,0,0,0,0,1000,1000,1000,0,0,0,0,3000,5005082.691,8949.138588
6290,13630,3190,Groundwater,2012,restaurants taverns,PS43,THM, ,Y,251,204,102,210,153,141,432,582,321,237,123,251,3007,5005082.691,8949.138588
5384,21724,17880,Groundwater,2012,industrial other,IN99,LEW, ,Y,0,0,0,0,0,0,0,0,0,920,920,1260,3100,5023336.375,8960.055296
7115,8726,6984,Groundwater,2013,lodging,PS42,LEC, ,Y,100,100,100,300,500,500,500,300,200,300,100,100,3100,5066389.707,8999.019912
10774,8726,6984,Groundwater,2014,lodging,PS42,LEC, ,Y,100,100,100,300,500,500,500,300,200,300,100,100,3100,5066389.707,8999.019912
17724,21144,17363,Groundwater,2016,other commercial,CO99,LEO, ,Y,0,0,0,320,2700,180,0,0,0,0,0,0,3200,5046072.98,8985.529777
14218,13524,9499,Groundwater,2015,industrial other,IN99,LEO, ,Y,100,100,100,500,500,200,300,300,500,300,200,200,3300,5042082.227,8981.983177
18817,7438,6986,Groundwater,2016,public transient,PS41,LEC, ,Y,100,100,100,100,200,1000,1000,700,0,0,0,0,3300,5066389.707,8999.019912
21313,7438,6986,Groundwater,2017,lodging,PS42,LEC,"Hand washing (pit toilets)
Filling water bottles.",Y,100,100,100,100,200,1000,1000,700,0,0,0,0,3300,5066389.707,8999.019912
13649,13575,2607,Groundwater,2015,public transient,PS41,LER, ,Y,0,0,0,0,0,3360,0,0,0,0,0,0,3360,5196276.988,9118.73824
11333,8470,10371,Groundwater,2014,fire protection,OT01,LET, ,Y,0,0,0,0,0,900,0,2500,0,0,0,0,3400,4998650.242,8943.054699
15228,8537,2304,Groundwater,2015,fire protection,OT01,OTH, ,Y,0,500,1800,650,0,0,200,250,0,0,0,0,3400,5003235.684,8947.251361
24485,7438,6986,Groundwater,2018,lodging,PS42,LEC, ,Y,100,100,100,100,200,1000,1000,800,0,0,0,0,3400,5066389.707,8999.019912
6076,13731,7092,Groundwater,2011,fire protection,OT01, , ,Y,0,0,0,0,3500,0,0,0,0,0,0,0,3500,4086168.902,8129.917461
4174,11072,9964,Groundwater,2011,public non transient,PS31,TFM, ,Y,140,130,60,100,150,80,100,170,80,60,70,2360,3500,5046426.211,8985.97616
1786,6030,3194,Groundwater,2012,lodging,PS42,THM, ,Y,0,0,0,11,477,1982,976,90,0,0,0,0,3536,5005082.691,8949.138588
18962,21621,17782,Groundwater,2016,single residence private,DS11,LER, ,Y,100,100,200,300,500,500,500,400,300,300,200,200,3600,5013816.902,8956.932994
24769,4854,7823,Groundwater,2018,golf course irrigation,IR31,THM,"Change of Owner Name:
US Hotel Northern Bay, LLLP",Y,0,0,0,0,0,0,3600,0,0,0,0,0,3600,4414854.375,8422.966328
12686,6917,1366,Groundwater,2014,other recreation,CO22,TFM,Report Submitted 1/7/2015 at the same time report at right.,Y,0,0,0,0,0,0,0,0,3630,0,0,0,3630,5057622.105,9028.347543
11308,13524,9499,Groundwater,2014,industrial other,IN99,LEO, ,Y,250,300,450,400,350,200,150,300,340,400,300,250,3690,5042082.227,8981.983177
6341,21621,17782,Groundwater,2012,non dairy farming,LV20,LER, ,Y,100,100,200,300,500,500,500,500,400,300,200,100,3700,5013816.902,8956.932994
